unidade;ano;mes;setor_saida;mp_por_setor_de_saida
HAC;2025;10;CTI ADULTO;20,428571428571427
HAC;2025;10;UDC - OBSERVAÇÃO;1,25
HAC;2025;10;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;6,064516129032258
HAC;2025;10;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;10,305785123966942
HAC;2025;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;7,074074074074074
HAC;2025;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;9,790123456790123
HAC;2025;10;UTI - ADULTO;13,4
HAC;2025;11;CTI ADULTO;14,166666666666666
HAC;2025;11;UDC - OBSERVAÇÃO;2,5925925925925926
HAC;2025;11;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;6,083333333333333
HAC;2025;11;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;9,114285714285714
HAC;2025;12;CTI ADULTO;27,571428571428573
HAC;2025;12;UDC - OBSERVAÇÃO;4,833333333333333
HAC;2025;12;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;4,828828828828829
HAC;2025;12;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;9,826347305389222
HCM;2022;1;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;1499,75
HCM;2022;2;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;218,75
HCM;2022;3;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;113,57142857142857
HCM;2022;4;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;127,75
HCM;2022;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;131,71428571428572
HCM;2022;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;125,66666666666667
HCM;2022;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;106,0
HCM;2022;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;91,5
HCM;2022;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;128,33333333333334
HCM;2022;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;134,16666666666666
HCM;2022;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;66,0
HCM;2022;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;223,0
HCM;2022;12;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;238,2
HCM;2023;1;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;80,75
HCM;2023;2;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;297,0
HCM;2023;3;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;243,0
HCM;2023;4;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;568,0
HCM;2023;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;492,5
HCM;2023;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;210,8
HCM;2023;7;BLOCO CIRURGICO;140,0
HCM;2023;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;256,0
HCM;2023;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;219,0
HCM;2023;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;310,0
HCM;2023;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;168,0
HCM;2023;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;50,125
HCM;2023;12;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;237,75
HCM;2024;1;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;101,66666666666667
HCM;2024;2;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;79,57142857142857
HCM;2024;3;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;161,82608695652175
HCM;2024;4;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;7,666666666666667
HCM;2024;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;43,53333333333333
HCM;2024;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;17,23076923076923
HCM;2024;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;169,5
HCM;2024;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;290,3333333333333
HCM;2024;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;211,0
HCM;2024;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;62,5
HCM;2024;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;699,0
HCM;2024;12;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;88,7
HCM;2025;1;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;96,5
HCM;2025;2;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;47,8
HCM;2025;3;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;95,85714285714286
HCM;2025;4;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;107,7
HCM;2025;5;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;291,5
HCM;2025;6;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;98,71428571428571
HCM;2025;7;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;183,66666666666666
HCM;2025;8;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;44,666666666666664
HCM;2025;9;BLOCO CIRURGICO;1,0
HCM;2025;9;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;393,54545454545456
HCM;2025;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;1,0
HCM;2025;10;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;44,666666666666664
HCM;2025;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;1,0
HCM;2025;11;BLOCO CIRURGICO;1,0
HCM;2025;11;UCC - ALA C;0,5
HCM;2025;11;UICP - ALA A;66,0
HCM;2025;11;UICP - ALA B;12,0
HCM;2025;11;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;251,8
HCM;2025;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;0,875
HCM;2025;12;UCC - ALA C;1,6666666666666667
HCM;2025;12;UICP - ALA A;37,0
HCM;2025;12;UICP - ALA B;97,0
HCM;2025;12;UICP - ALA C;271,0
HEM;2022;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;8,733333333333333
HEM;2022;1;UTI - ADULTO;16,76
HEM;2022;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;16,85593220338983
HEM;2022;2;UTI - ADULTO;14,714285714285714
HEM;2022;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;16,183673469387756
HEM;2022;3;UTI - ADULTO;14,904761904761905
HEM;2022;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;14,904761904761905
HEM;2022;4;UTI - ADULTO;13,0
HEM;2022;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,488188976377952
HEM;2022;5;UTI - ADULTO;9,789473684210526
HEM;2022;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,82716049382716
HEM;2022;6;UTI - ADULTO;14,666666666666666
HEM;2022;7;HOSPITAL DIA;7,0
HEM;2022;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;11,73793103448276
HEM;2022;7;UTI - ADULTO;10,444444444444445
HEM;2022;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,355072463768115
HEM;2022;8;UTI - ADULTO;8,363636363636363
HEM;2022;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;14,051136363636363
HEM;2022;9;UTI - ADULTO;10,75
HEM;2022;10;AMBULATORIO DE INFECTOLOGIA;27,0
HEM;2022;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,210191082802547
HEM;2022;10;UTI - ADULTO;2,75
HEM;2022;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;14,23391812865497
HEM;2022;11;UTI - ADULTO;17,6
HEM;2022;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,085106382978724
HEM;2022;12;UTI - ADULTO;16,833333333333332
HEM;2023;1;AMBULATORIO DE INFECTOLOGIA;2,0
HEM;2023;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,055172413793104
HEM;2023;1;UTI - ADULTO;18,76923076923077
HEM;2023;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,3006993006993
HEM;2023;2;UTI - ADULTO;8,7
HEM;2023;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,864864864864865
HEM;2023;3;UTI - ADULTO;12,285714285714286
HEM;2023;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;14,13013698630137
HEM;2023;4;UTI - ADULTO;5,25
HEM;2023;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;17,218045112781954
HEM;2023;5;UTI - ADULTO;10,846153846153847
HEM;2023;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;15,578616352201259
HEM;2023;6;UTI - ADULTO;21,0
HEM;2023;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;15,204918032786885
HEM;2023;7;UTI - ADULTO;18,0
HEM;2023;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;14,684848484848485
HEM;2023;8;UTI - ADULTO;17,214285714285715
HEM;2023;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,919354838709678
HEM;2023;9;UTI - ADULTO;19,1
HEM;2023;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;19,47826086956522
HEM;2023;10;UTI - ADULTO;18,7
HEM;2023;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,264
HEM;2023;11;UTI - ADULTO;22,666666666666668
HEM;2023;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,878048780487806
HEM;2023;12;UTI - ADULTO;24,5
HEM;2024;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;9,388185654008439
HEM;2024;1;UTI - ADULTO;11,666666666666666
HEM;2024;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;7,043596730245231
HEM;2024;2;UTI - ADULTO;7,555555555555555
HEM;2024;3;HOSPITAL DIA;42,0
HEM;2024;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;6,785888077858881
HEM;2024;3;UTI - ADULTO;7,090909090909091
HEM;2024;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;8,032876712328767
HEM;2024;4;UTI - ADULTO;14,083333333333334
HEM;2024;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;8,881632653061224
HEM;2024;5;UTI - ADULTO;10,363636363636363
HEM;2024;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,786666666666667
HEM;2024;6;UTI - ADULTO;16,071428571428573
HEM;2024;7;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;14,420382165605096
HEM;2024;7;UTI - ADULTO;27,5
HEM;2024;8;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;14,81203007518797
HEM;2024;8;UTI - ADULTO;23,25
HEM;2024;9;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,6993006993007
HEM;2024;9;UTI - ADULTO;18,846153846153847
HEM;2024;10;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;15,5
HEM;2024;10;UTI - ADULTO;19,666666666666668
HEM;2024;11;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,731884057971014
HEM;2024;11;UTI - ADULTO;18,7
HEM;2024;12;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,440298507462687
HEM;2024;12;UTI - ADULTO;16,7
HEM;2025;1;AMBULATORIO DE INFECTOLOGIA;72,0
HEM;2025;1;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,325925925925926
HEM;2025;1;UTI - ADULTO;14,833333333333334
HEM;2025;2;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,739837398373984
HEM;2025;2;UTI - ADULTO;20,3
HEM;2025;3;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;15,687074829931973
HEM;2025;3;UTI - ADULTO;12,454545454545455
HEM;2025;4;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;13,842767295597485
HEM;2025;4;UTI - ADULTO;20,23076923076923
HEM;2025;5;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;12,676829268292684
HEM;2025;5;UTI - ADULTO;7,928571428571429
HEM;2025;6;ALA A;19,24390243902439
HEM;2025;6;ALA C;14,16326530612245
HEM;2025;6;ALA D;6,785714285714286
HEM;2025;6;CTI - ADULTO;10,0
HEM;2025;6;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS DOENÇAS INFECTO CONTAGIOSAS;10,040816326530612
HEM;2025;6;UTI - ADULTO;14,4
HEM;2025;7;ALA A;15,333333333333334
HEM;2025;7;ALA C;12,96103896103896
HEM;2025;7;ALA D;8,0625
HEM;2025;7;CTI - ADULTO;7,8
HEM;2025;8;ALA A;13,569230769230769
HEM;2025;8;ALA C;12,222222222222221
HEM;2025;8;ALA D;10,714285714285714
HEM;2025;8;CTI - ADULTO;13,571428571428571
HEM;2025;9;ALA A;14,405063291139241
HEM;2025;9;ALA C;15,253164556962025
HEM;2025;9;ALA D;18,23076923076923
HEM;2025;9;CTI - ADULTO;15,307692307692308
HEM;2025;10;ALA A;13,644736842105264
HEM;2025;10;ALA C;10,493827160493828
HEM;2025;10;ALA D;7,863636363636363
HEM;2025;10;CTI - ADULTO;14,666666666666666
HEM;2025;11;ALA A;13,372881355932204
HEM;2025;11;ALA C;12,685714285714285
HEM;2025;11;ALA D;4,666666666666667
HEM;2025;11;CTI - ADULTO;14,083333333333334
HEM;2025;12;ALA A;13,074626865671641
HEM;2025;12;ALA C;12,042857142857143
HEM;2025;12;ALA D;9,391304347826088
HEM;2025;12;CTI - ADULTO;14,6
HRBJA;2022;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,196078431372548
HRBJA;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,470588235294118
HRBJA;2022;1;UTI - ADULTO;20,636363636363637
HRBJA;2022;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;15,615384615384615
HRBJA;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;17,226190476190474
HRBJA;2022;2;UTI - ADULTO;17,833333333333332
HRBJA;2022;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,690140845070422
HRBJA;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,361344537815127
HRBJA;2022;3;UTI - ADULTO;18,0
HRBJA;2022;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,368421052631579
HRBJA;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,88
HRBJA;2022;4;UTI - ADULTO;23,285714285714285
HRBJA;2022;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;16,015625
HRBJA;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,7008547008547
HRBJA;2022;5;UTI - ADULTO;28,333333333333332
HRBJA;2022;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;12,163636363636364
HRBJA;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;17,074766355140188
HRBJA;2022;6;UTI - ADULTO;27,0
HRBJA;2022;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,197368421052632
HRBJA;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,770833333333334
HRBJA;2022;7;UTI - ADULTO;19,5
HRBJA;2022;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;8,683333333333334
HRBJA;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,713286713286713
HRBJA;2022;8;UTI - ADULTO;27,25
HRBJA;2022;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,773333333333333
HRBJA;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,639344262295081
HRBJA;2022;9;UTI - ADULTO;34,25
HRBJA;2022;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;9,845070422535212
HRBJA;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,55045871559633
HRBJA;2022;10;UTI - ADULTO;19,666666666666668
HRBJA;2022;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;9,017857142857142
HRBJA;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;18,447619047619046
HRBJA;2022;11;UTI - ADULTO;32,5
HRBJA;2022;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;13,196969696969697
HRBJA;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,674418604651162
HRBJA;2022;12;UTI - ADULTO;22,428571428571427
HRBJA;2023;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;12,412698412698413
HRBJA;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,008264462809917
HRBJA;2023;1;UTI - ADULTO;30,5
HRBJA;2023;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;13,938775510204081
HRBJA;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,093457943925234
HRBJA;2023;2;UTI - ADULTO;34,75
HRBJA;2023;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;13,931034482758621
HRBJA;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,271186440677965
HRBJA;2023;3;UTI - ADULTO;17,77777777777778
HRBJA;2023;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;13,307692307692308
HRBJA;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;16,362962962962964
HRBJA;2023;4;UTI - ADULTO;25,666666666666668
HRBJA;2023;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;14,782608695652174
HRBJA;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,948529411764707
HRBJA;2023;5;UTI - ADULTO;15,25
HRBJA;2023;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;17,09375
HRBJA;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,102941176470589
HRBJA;2023;6;UTI - ADULTO;25,25
HRBJA;2023;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;13,160714285714286
HRBJA;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,751937984496124
HRBJA;2023;7;UTI - ADULTO;24,0
HRBJA;2023;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;15,5
HRBJA;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,67142857142857
HRBJA;2023;8;UTI - ADULTO;18,142857142857142
HRBJA;2023;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;13,955882352941176
HRBJA;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,542635658914728
HRBJA;2023;9;UTI - ADULTO;25,5
HRBJA;2023;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;14,74074074074074
HRBJA;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,24793388429752
HRBJA;2023;10;UTI - ADULTO;30,166666666666668
HRBJA;2023;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,730337078651685
HRBJA;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;14,051470588235293
HRBJA;2023;11;UTI - ADULTO;16,0
HRBJA;2023;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;10,938271604938272
HRBJA;2023;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,47517730496454
HRBJA;2023;12;UTI - ADULTO;25,11111111111111
HRBJA;2024;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;9,216216216216216
HRBJA;2024;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;10,757396449704142
HRBJA;2024;1;UTI - ADULTO;27,77777777777778
HRBJA;2024;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,461538461538462
HRBJA;2024;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,947019867549669
HRBJA;2024;2;UTI - ADULTO;25,0
HRBJA;2024;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;10,815384615384616
HRBJA;2024;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;12,3125
HRBJA;2024;3;UTI - ADULTO;23,6
HRBJA;2024;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;11,53225806451613
HRBJA;2024;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,049295774647888
HRBJA;2024;4;UTI - ADULTO;28,5
HRBJA;2024;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;8,43298969072165
HRBJA;2024;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,264462809917354
HRBJA;2024;5;UTI - ADULTO;29,666666666666668
HRBJA;2024;6;CLINICA CIRURGICA/HRB/CHB;11,45
HRBJA;2024;6;CLINICA MEDICA/HRB/CHB;28,5
HRBJA;2024;6;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;18,0
HRBJA;2024;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;9,46031746031746
HRBJA;2024;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,857142857142858
HRBJA;2024;6;UTI - ADULTO;16,625
HRBJA;2024;6;UTI ADULTO/HRB/CHB;11,0
HRBJA;2024;6;UUE/INTERNAÇÃO/HRB/CHB;2,6666666666666665
HRBJA;2024;7;CLINICA CIRURGICA/HRB/CHB;12,1
HRBJA;2024;7;CLINICA MEDICA/HRB/CHB;16,85333333333333
HRBJA;2024;7;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;27,22222222222222
HRBJA;2024;7;UTI ADULTO/HRB/CHB;20,933333333333334
HRBJA;2024;7;UUE/INTERNAÇÃO/HRB/CHB;4,4609375
HRBJA;2024;8;CLINICA CIRURGICA/HRB/CHB;10,37
HRBJA;2024;8;CLINICA MEDICA/HRB/CHB;17,5125
HRBJA;2024;8;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;26,2
HRBJA;2024;8;UTI ADULTO/HRB/CHB;16,307692307692307
HRBJA;2024;8;UUE/INTERNAÇÃO/HRB/CHB;5,005681818181818
HRBJA;2024;9;CLINICA CIRURGICA/HRB/CHB;8,802469135802468
HRBJA;2024;9;CLINICA MEDICA/HRB/CHB;14,457831325301205
HRBJA;2024;9;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;18,555555555555557
HRBJA;2024;9;UTI ADULTO/HRB/CHB;15,444444444444445
HRBJA;2024;9;UUE/INTERNAÇÃO/HRB/CHB;3,9590643274853803
HRBJA;2024;10;CLINICA CIRURGICA/HRB/CHB;8,524752475247524
HRBJA;2024;10;CLINICA MEDICA/HRB/CHB;15,912280701754385
HRBJA;2024;10;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;7,222222222222222
HRBJA;2024;10;UTI ADULTO/HRB/CHB;10,214285714285714
HRBJA;2024;10;UUE/INTERNAÇÃO/HRB/CHB;5,365079365079365
HRBJA;2024;11;CLINICA CIRURGICA/HRB/CHB;6,762376237623762
HRBJA;2024;11;CLINICA MEDICA/HRB/CHB;12,680851063829786
HRBJA;2024;11;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;16,46153846153846
HRBJA;2024;11;UTI ADULTO/HRB/CHB;21,636363636363637
HRBJA;2024;11;UUE/INTERNAÇÃO/HRB/CHB;8,0
HRBJA;2024;12;CLINICA CIRURGICA/HRB/CHB;7,025210084033613
HRBJA;2024;12;CLINICA MEDICA/HRB/CHB;12,692982456140351
HRBJA;2024;12;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;28,46153846153846
HRBJA;2024;12;UTI ADULTO/HRB/CHB;10,933333333333334
